"","X","ID_SOCIETE","NOM_SOCIETE","TYPE_SOC","FUSION","FAILLITE","CREATION","ID_CA","ID_BRANCHE","ANNEE","Ch_Aff","NOM_BRANCHE","PRESTATION"
"217",17,"S12","ATLANTIQUE VIE, ex AMC STAMVIE","VIE","oui","non",2014,"CA490","B7",2016,"4 032 225 902","VIE",NA
"218",17,"S12","ATLANTIQUE VIE, ex AMC STAMVIE","VIE","oui","non",2014,"CA491","B7",2017,"4 970 173 346","VIE",NA
"219",17,"S12","ATLANTIQUE VIE, ex AMC STAMVIE","VIE","oui","non",2014,"CA492","B7",2018,"5877289082","VIE",NA
"220",17,"S12","ATLANTIQUE VIE, ex AMC STAMVIE","VIE","oui","non",2014,"CA493","B7",2019,"7 647 271 568","VIE",NA
"221",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA93","B5",1991,"11838388","TRANSPORTS",0
"222",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA94","B5",1992,"19711237","TRANSPORTS",0
"223",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA95","B5",1993,"11077739","TRANSPORTS",0
"224",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA96","B5",1994,"61455000","TRANSPORTS",0
"225",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA97","B5",1995,"40240000","TRANSPORTS",0
"226",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA98","B5",1996,"15774000","TRANSPORTS",0
"227",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA99","B5",1997,"35420000","TRANSPORTS",0
"228",3,"S2","ABIDJANAISE","NON VIE","non","oui",1974,"CA100","B5",1998,"28733718","TRANSPORTS",0
"229",4,"S3","ACTIVA ASS","NON VIE","non","non",2019,"CA101","B1",2019,"125135","ACCIDENTS CORPORELS",0
"230",4,"S3","ACTIVA ASS","NON VIE","non","non",2019,"CA102","B2",2019,"28575342","AUTOMOBILE",0
"231",4,"S3","ACTIVA ASS","NON VIE","non","non",2019,"CA103","B3",2019,"109742586","INCENDIE & AD",0
"232",4,"S3","ACTIVA ASS","NON VIE","non","non",2019,"CA104","B4",2019,"215000","RESPONSABILITE CIVILE GENERALE",0
"233",4,"S3","ACTIVA ASS","NON VIE","non","non",2019,"CA105","B5",2019,"8711260","TRANSPORTS",0
"234",4,"S3","ACTIVA ASS","NON VIE","non","non",2019,"CA106","B6",2019,"8843900","AUTRES RISQUES DIVERS",0
"235",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA107","B5",1987,"61484089","TRANSPORTS",0
"236",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA108","B5",1988,"72491859","TRANSPORTS",0
"237",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA109","B5",1989,"70991729","TRANSPORTS",0
"238",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA110","B5",1990,"40988588","TRANSPORTS",0
"239",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA111","B5",1991,"28775501","TRANSPORTS",0
"240",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA112","B5",1992,"67196835","TRANSPORTS",0
"241",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA113","B5",1993,"69160020","TRANSPORTS",0
"242",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA114","B5",1994,"115552000","TRANSPORTS",0
"243",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA115","B5",1995,"168705000","TRANSPORTS",0
"244",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA116","B5",1996,"184073000","TRANSPORTS",0
"245",5,"S4","AFRAM","NON VIE","non","oui",1987,"CA117","B5",1997,"198099000","TRANSPORTS",0
"246",6,"S5","AG PATERNELLE","NON VIE","non","oui",1987,"CA118","B5",1987,"494599000","TRANSPORTS",0
"247",6,"S5","AG PATERNELLE","NON VIE","non","oui",1987,"CA119","B5",1988,"343749966","TRANSPORTS",0
"248",6,"S5","AG PATERNELLE","NON VIE","non","oui",1987,"CA120","B5",1989,"284129200","TRANSPORTS",0
"249",7,"S6","AIA","NON VIE","non","non",2006,"CA121","B1",2007,"87067589","ACCIDENTS CORPORELS",-14139470
"250",7,"S6","AIA","NON VIE","non","non",2006,"CA122","B2",2007,"1553408642","AUTOMOBILE",-144425307
"251",7,"S6","AIA","NON VIE","non","non",2006,"CA123","B3",2007,"27082416","INCENDIE & AD",-7419757
"252",7,"S6","AIA","NON VIE","non","non",2006,"CA124","B4",2007,"34406777","RESPONSABILITE CIVILE GENERALE",-12651036
"253",7,"S6","AIA","NON VIE","non","non",2006,"CA125","B5",1987,"224363000","TRANSPORTS",0
"254",7,"S6","AIA","NON VIE","non","non",2006,"CA126","B5",1988,"179380941","TRANSPORTS",0
"255",7,"S6","AIA","NON VIE","non","non",2006,"CA127","B5",1989,"229604151","TRANSPORTS",0
"256",7,"S6","AIA","NON VIE","non","non",2006,"CA128","B5",1990,"427718085","TRANSPORTS",0
"257",7,"S6","AIA","NON VIE","non","non",2006,"CA129","B5",1991,"137049570","TRANSPORTS",0
"258",7,"S6","AIA","NON VIE","non","non",2006,"CA130","B5",2007,"1283368","TRANSPORTS",-225586
"259",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA148","B1",2003,"435049000","ACCIDENTS CORPORELS",NA
"260",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA149","B1",2004,"406672000","ACCIDENTS CORPORELS",NA
"261",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA150","B1",2005,"511148000","ACCIDENTS CORPORELS",NA
"262",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA151","B1",2006,"600360618","ACCIDENTS CORPORELS",NA
"263",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA152","B1",2007,"603803717","ACCIDENTS CORPORELS",NA
"264",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA153","B1",2008,"712491914","ACCIDENTS CORPORELS",387173333
"265",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA154","B1",2009,"1705527417","ACCIDENTS CORPORELS",NA
"266",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA155","B1",2010,"2084550815","ACCIDENTS CORPORELS",NA
"267",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA156","B1",2011,"2376087094","ACCIDENTS CORPORELS",NA
"268",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA157","B1",2012,"3115816840","ACCIDENTS CORPORELS",NA
"269",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA158","B1",2013,"3520482613","ACCIDENTS CORPORELS",NA
"270",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA159","B1",2014,"4510612996","ACCIDENTS CORPORELS",NA
"271",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA160","B1",2015,"5526884294","ACCIDENTS CORPORELS",NA
"272",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA161","B1",2016,"5292370250","ACCIDENTS CORPORELS",NA
"273",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA162","B1",2017,"5747070187","ACCIDENTS CORPORELS",NA
"274",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA163","B1",2018,"7462402830","ACCIDENTS CORPORELS",NA
"275",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA164","B1",2019,"8488009189","ACCIDENTS CORPORELS",NA
"276",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA165","B2",2003,"1111926000","AUTOMOBILE",NA
"277",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA166","B2",2004,"795842000","AUTOMOBILE",NA
"278",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA167","B2",2005,"1085368000","AUTOMOBILE",NA
"279",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA168","B2",2006,"988861155","AUTOMOBILE",NA
"280",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA169","B2",2007,"1256584524","AUTOMOBILE",-32560831
"281",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA170","B2",2008,"1676309042","AUTOMOBILE",404126425
"282",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA171","B2",2009,"2528410927","AUTOMOBILE",NA
"283",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA172","B2",2010,"2986318096","AUTOMOBILE",NA
"284",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA173","B2",2011,"3473780926","AUTOMOBILE",NA
"285",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA174","B2",2012,"4126245014","AUTOMOBILE",NA
"286",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA175","B2",2013,"4325705885","AUTOMOBILE",NA
"287",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA176","B2",2014,"4762267184","AUTOMOBILE",NA
"288",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA177","B2",2015,"4936256210","AUTOMOBILE",NA
"289",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA178","B2",2016,"4778688037","AUTOMOBILE",NA
"290",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA179","B2",2017,"4465261068","AUTOMOBILE",NA
"291",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA180","B2",2018,"5379793877","AUTOMOBILE",NA
"292",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA181","B2",2019,"5465351413","AUTOMOBILE",NA
"293",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA182","B3",2003,"2651544000","INCENDIE & AD",NA
"294",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA183","B3",2004,"2613185000","INCENDIE & AD",NA
"295",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA184","B3",2005,"2536881000","INCENDIE & AD",NA
"296",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA185","B3",2006,"2694536356","INCENDIE & AD",NA
"297",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA186","B3",2007,"2475886276","INCENDIE & AD",NA
"298",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA187","B3",2008,"2422519866","INCENDIE & AD",1327768663
"299",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA188","B3",2009,"2789728600","INCENDIE & AD",NA
"300",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA189","B3",2010,"3003187375","INCENDIE & AD",NA
"301",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA190","B3",2011,"2884499983","INCENDIE & AD",NA
"302",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA191","B3",2012,"2858019086","INCENDIE & AD",NA
"303",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA192","B3",2013,"2470361589","INCENDIE & AD",NA
"304",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA193","B3",2014,"2474825377","INCENDIE & AD",NA
"305",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA194","B3",2015,"4243350359","INCENDIE & AD",NA
"306",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA195","B3",2016,"4941980023","INCENDIE & AD",NA
"307",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA196","B3",2017,"4537753133","INCENDIE & AD",NA
"308",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA197","B3",2018,"4389032585","INCENDIE & AD",NA
"309",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA198","B3",2019,"4918026614","INCENDIE & AD",NA
"310",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA199","B4",2003,"338071000","RESPONSABILITE CIVILE GENERALE",NA
"311",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA200","B4",2004,"342259000","RESPONSABILITE CIVILE GENERALE",NA
"312",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA201","B4",2005,"387003000","RESPONSABILITE CIVILE GENERALE",NA
"313",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA202","B4",2006,"837763760","RESPONSABILITE CIVILE GENERALE",NA
"314",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA203","B4",2007,"870566766","RESPONSABILITE CIVILE GENERALE",-21280427
"315",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA204","B4",2008,"717167682","RESPONSABILITE CIVILE GENERALE",96757538
"316",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA205","B4",2009,"715490000","RESPONSABILITE CIVILE GENERALE",NA
"317",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA206","B4",2010,"813337701","RESPONSABILITE CIVILE GENERALE",NA
"318",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA207","B4",2011,"884181154","RESPONSABILITE CIVILE GENERALE",NA
"319",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA208","B4",2012,"455628192","RESPONSABILITE CIVILE GENERALE",NA
"320",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA209","B4",2013,"713959921","RESPONSABILITE CIVILE GENERALE",NA
"321",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA210","B4",2014,"604155791","RESPONSABILITE CIVILE GENERALE",NA
"322",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA211","B4",2015,"712208187","RESPONSABILITE CIVILE GENERALE",NA
"323",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA212","B4",2016,"658069216","RESPONSABILITE CIVILE GENERALE",NA
"324",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA213","B4",2017,"689080636","RESPONSABILITE CIVILE GENERALE",NA
"325",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA214","B4",2018,"727560933","RESPONSABILITE CIVILE GENERALE",NA
"326",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA215","B4",2019,"804199772","RESPONSABILITE CIVILE GENERALE",NA
"327",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA216","B5",1987,"618712864","TRANSPORTS",0
"328",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA217","B5",1988,"609401389","TRANSPORTS",0
"329",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA218","B5",1989,"513244000","TRANSPORTS",0
"330",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA219","B5",1990,"480289200","TRANSPORTS",0
"331",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA220","B5",1991,"455705511","TRANSPORTS",0
"332",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA221","B5",1992,"558090811","TRANSPORTS",0
"333",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA222","B5",1993,"654735618","TRANSPORTS",0
"334",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA223","B5",1994,"927000000","TRANSPORTS",0
"335",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA224","B5",1995,"1516234700","TRANSPORTS",0
"336",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA225","B5",1996,"1935040000","TRANSPORTS",0
"337",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA226","B5",1997,"1606931000","TRANSPORTS",0
"338",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA227","B5",1998,"1741145686","TRANSPORTS",0
"339",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA228","B5",1999,"1437284000","TRANSPORTS",0
"340",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA229","B5",2000,"1101096000","TRANSPORTS",0
"341",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA230","B5",2001,"869515000","TRANSPORTS",0
"342",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA231","B5",2002,"867162000","TRANSPORTS",0
"343",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA232","B5",2003,"861070000","TRANSPORTS",80948000
"344",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA233","B5",2004,"804594000","TRANSPORTS",94492000
"345",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA234","B5",2005,"751420000","TRANSPORTS",98255000
"346",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA235","B5",2006,"881501018","TRANSPORTS",369526099
"347",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA236","B5",2007,"1041975810","TRANSPORTS",-13734861
"348",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA237","B5",2008,"1500692243","TRANSPORTS",320136218
"349",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA238","B5",2009,"1164098635","TRANSPORTS",299398853
"350",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA239","B5",2010,"1400514556","TRANSPORTS",NA
"351",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA240","B5",2011,"1522013142","TRANSPORTS",NA
"352",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA241","B5",2012,"2046839140","TRANSPORTS",NA
"353",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA242","B5",2013,"2326329188","TRANSPORTS",NA
"354",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA243","B5",2014,"2722496832","TRANSPORTS",NA
"355",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA244","B5",2015,"2529022554","TRANSPORTS",NA
"356",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA245","B5",2016,"1981264154","TRANSPORTS",NA
"357",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA246","B5",2017,"1856559810","TRANSPORTS",NA
"358",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA247","B5",2018,"2693367024","TRANSPORTS",NA
"359",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA248","B5",2019,"3366456817","TRANSPORTS",NA
"360",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA249","B6",2003,"796562000","AUTRES RISQUES DIVERS",240158000
"361",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA250","B6",2004,"838180000","AUTRES RISQUES DIVERS",0
"362",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA251","B6",2005,"438146000","AUTRES RISQUES DIVERS",NA
"363",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA252","B6",2006,"405596840","AUTRES RISQUES DIVERS",NA
"364",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA253","B6",2007,"804848850","AUTRES RISQUES DIVERS",0
"365",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA254","B6",2008,"943009968","AUTRES RISQUES DIVERS",142764621
"366",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA255","B6",2009,"1049379396","AUTRES RISQUES DIVERS",NA
"367",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA256","B6",2010,"986969881","AUTRES RISQUES DIVERS",NA
"368",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA257","B6",2011,"794915466","AUTRES RISQUES DIVERS",NA
"369",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA258","B6",2012,"1589509234","AUTRES RISQUES DIVERS",NA
"370",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA259","B6",2013,"2348851148","AUTRES RISQUES DIVERS",NA
"371",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA260","B6",2014,"1994423161","AUTRES RISQUES DIVERS",NA
"372",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA261","B6",2015,"1392047249","AUTRES RISQUES DIVERS",NA
"373",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA262","B6",2016,"1701840069","AUTRES RISQUES DIVERS",NA
"374",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA263","B6",2017,"1544719756","AUTRES RISQUES DIVERS",NA
"375",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA264","B6",2018,"1812993361","AUTRES RISQUES DIVERS",NA
"376",10,"S8","ALLIANZ, ex  SAFARRIV","NON VIE","non","non",2009,"CA265","B6",2019,"2354750038","AUTRES RISQUES DIVERS",0
"377",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA266","B1",2003,"3010744247","ACCIDENTS CORPORELS",NA
"378",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA267","B1",2004,"77081331","ACCIDENTS CORPORELS",NA
"379",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA268","B1",2005,"160128854","ACCIDENTS CORPORELS",NA
"380",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA269","B1",2006,"139493553","ACCIDENTS CORPORELS",NA
"381",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA270","B1",2007,"132473588","ACCIDENTS CORPORELS",NA
"382",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA271","B1",2008,"135750160","ACCIDENTS CORPORELS",13258372
"383",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA272","B1",2009,"188361820","ACCIDENTS CORPORELS",NA
"384",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA273","B1",2010,"151252757","ACCIDENTS CORPORELS",NA
"385",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA274","B1",2011,"335733149","ACCIDENTS CORPORELS",NA
"386",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA275","B1",2012,"911236516","ACCIDENTS CORPORELS",NA
"387",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA276","B1",2013,"1195299329","ACCIDENTS CORPORELS",NA
"388",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA277","B1",2014,"1103933537","ACCIDENTS CORPORELS",NA
"389",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA278","B1",2015,"1135512668","ACCIDENTS CORPORELS",NA
"390",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA279","B1",2016,"1338855426","ACCIDENTS CORPORELS",NA
"391",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA280","B1",2017,"1378383710","ACCIDENTS CORPORELS",NA
"392",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA281","B1",2018,"2071015892","ACCIDENTS CORPORELS",NA
"393",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA282","B1",2019,"2962561365","ACCIDENTS CORPORELS",NA
"394",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA283","B2",2003,"3197089931","AUTOMOBILE",NA
"395",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA284","B2",2004,"2106863340","AUTOMOBILE",NA
"396",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA285","B2",2005,"1345390073","AUTOMOBILE",NA
"397",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA286","B2",2006,"1238395466","AUTOMOBILE",NA
"398",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA287","B2",2007,"1318456888","AUTOMOBILE",-22081317
"399",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA288","B2",2008,"1342735626","AUTOMOBILE",555845872
"400",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA289","B2",2009,"1489181241","AUTOMOBILE",NA
"401",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA290","B2",2010,"1562032240","AUTOMOBILE",NA
"402",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA291","B2",2011,"1419138096","AUTOMOBILE",NA
"403",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA292","B2",2012,"1729084135","AUTOMOBILE",NA
"404",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA293","B2",2013,"1712800384","AUTOMOBILE",NA
"405",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA294","B2",2014,"1753728230","AUTOMOBILE",NA
"406",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA295","B2",2015,"1711063692","AUTOMOBILE",NA
"407",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA296","B2",2016,"1637033943","AUTOMOBILE",NA
"408",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA297","B2",2017,"1623386695","AUTOMOBILE",NA
"409",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA298","B2",2018,"1800391009","AUTOMOBILE",NA
"410",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA299","B2",2019,"1579712438","AUTOMOBILE",NA
"411",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA300","B3",2003,"884135143","INCENDIE & AD",NA
